step,agent_id,total_reward,epsilon,is_busy
5598,Transporter-2,-2638,0.045599448334722736,1
5599,Transporter-1,-2289,0.028003761208561597,1
5599,Transporter-2,-2639,0.045599448334722736,1
5600,Transporter-1,-2290,0.028003761208561597,1
5600,Transporter-2,-2640,0.045599448334722736,1
5601,Transporter-1,-2291,0.028003761208561597,1
5601,Transporter-2,-2641,0.045599448334722736,1
5602,Transporter-1,-2292,0.028003761208561597,1
5602,Transporter-2,-2642,0.045599448334722736,1
5603,Transporter-1,-2293,0.028003761208561597,1
5603,Transporter-2,-2643,0.045599448334722736,1
5604,Transporter-1,-2294,0.028003761208561597,1
5604,Transporter-2,-2644,0.045599448334722736,1
5605,Transporter-1,-2295,0.028003761208561597,1
5605,Transporter-2,-2645,0.045599448334722736,1
5606,Transporter-1,-2296,0.028003761208561597,1
5606,Transporter-2,-2646,0.045599448334722736,1
5607,Transporter-1,-2297,0.028003761208561597,1
5607,Transporter-2,-2647,0.045599448334722736,1
5608,Transporter-1,-2298,0.028003761208561597,1
5608,Transporter-2,-2648,0.045599448334722736,1
5609,Transporter-1,-2299,0.028003761208561597,1
5609,Transporter-2,-2649,0.045599448334722736,1
5610,Transporter-1,-2300,0.028003761208561597,1
5610,Transporter-2,-2650,0.045599448334722736,1
5611,Transporter-1,-2301,0.028003761208561597,1
5611,Transporter-2,-2630,0.045599448334722736,1
5612,Transporter-1,-2302,0.028003761208561597,1
5612,Transporter-2,-2631,0.045599448334722736,1
5613,Transporter-1,-2303,0.028003761208561597,1
5613,Transporter-2,-2632,0.045599448334722736,1
5614,Transporter-1,-2304,0.028003761208561597,1
5614,Transporter-2,-2633,0.045599448334722736,1
5615,Transporter-1,-2305,0.028003761208561597,1
5615,Transporter-2,-2634,0.045599448334722736,1
5616,Transporter-1,-2306,0.028003761208561597,1
5616,Transporter-2,-2635,0.045599448334722736,1
5617,Transporter-1,-2307,0.028003761208561597,1
5617,Transporter-2,-2636,0.045599448334722736,1
5618,Transporter-1,-2308,0.028003761208561597,1
5618,Transporter-2,-2637,0.045599448334722736,1
5619,Transporter-1,-2309,0.028003761208561597,1
5619,Transporter-2,-2638,0.045599448334722736,1
5620,Transporter-1,-2310,0.028003761208561597,1
5620,Transporter-2,-2639,0.045599448334722736,1
5621,Transporter-1,-2311,0.028003761208561597,1
5621,Transporter-2,-2640,0.045599448334722736,1
5622,Transporter-1,-2312,0.028003761208561597,1
5622,Transporter-2,-2641,0.045599448334722736,1
5623,Transporter-1,-2313,0.028003761208561597,1
5623,Transporter-2,-2642,0.045599448334722736,1
5624,Transporter-1,-2314,0.028003761208561597,1
5624,Transporter-2,-2643,0.045599448334722736,1
5625,Transporter-1,-2315,0.028003761208561597,1
5625,Transporter-2,-2644,0.045599448334722736,1
5626,Transporter-1,-2316,0.028003761208561597,1
5626,Transporter-2,-2645,0.045599448334722736,1
5627,Transporter-1,-2317,0.028003761208561597,1
5627,Transporter-2,-2646,0.045599448334722736,1
5628,Transporter-1,-2318,0.028003761208561597,1
5628,Transporter-2,-2647,0.045599448334722736,1
5629,Transporter-1,-2319,0.028003761208561597,1
5629,Transporter-2,-2648,0.045599448334722736,1
5630,Transporter-1,-2320,0.028003761208561597,1
5630,Transporter-2,-2649,0.045599448334722736,1
5631,Transporter-1,-2321,0.028003761208561597,1
5631,Transporter-2,-2650,0.045599448334722736,1
5632,Transporter-1,-2322,0.028003761208561597,1
5632,Transporter-2,-2651,0.045599448334722736,1
5633,Transporter-1,-2323,0.028003761208561597,1
5633,Transporter-2,-2652,0.045599448334722736,1
5634,Transporter-1,-2324,0.028003761208561597,1
5634,Transporter-2,-2653,0.045599448334722736,1
5635,Transporter-1,-2325,0.028003761208561597,1
5635,Transporter-2,-2654,0.045599448334722736,1
5636,Transporter-1,-2326,0.028003761208561597,1
5636,Transporter-2,-2655,0.045599448334722736,1
5637,Transporter-1,-2327,0.028003761208561597,1
5637,Transporter-2,-2656,0.045599448334722736,1
5638,Transporter-1,-2328,0.028003761208561597,1
5638,Transporter-2,-2657,0.045599448334722736,1
5639,Transporter-1,-2329,0.028003761208561597,1
5639,Transporter-2,-2658,0.045599448334722736,1
5640,Transporter-1,-2330,0.028003761208561597,1
5640,Transporter-2,-2659,0.045599448334722736,1
5641,Transporter-1,-2331,0.028003761208561597,1
5641,Transporter-2,-2660,0.045599448334722736,1
5642,Transporter-1,-2332,0.028003761208561597,1
5642,Transporter-2,-2661,0.045599448334722736,1
5643,Transporter-1,-2333,0.028003761208561597,1
5643,Transporter-2,-2662,0.045599448334722736,1
5644,Transporter-1,-2334,0.028003761208561597,1
5644,Transporter-2,-2663,0.045599448334722736,1
5645,Transporter-1,-2335,0.028003761208561597,1
5645,Transporter-2,-2664,0.045599448334722736,1
5646,Transporter-1,-2336,0.028003761208561597,1
5646,Transporter-2,-2665,0.045599448334722736,1
5647,Transporter-1,-2337,0.028003761208561597,1
5647,Transporter-2,-2666,0.045599448334722736,1
5648,Transporter-1,-2338,0.028003761208561597,1
5648,Transporter-2,-2667,0.045599448334722736,1
5649,Transporter-1,-2339,0.028003761208561597,1
5649,Transporter-2,-2668,0.045599448334722736,1
5650,Transporter-1,-2340,0.028003761208561597,1
5650,Transporter-2,-2669,0.045599448334722736,1
5651,Transporter-1,-2341,0.028003761208561597,1
5651,Transporter-2,-2670,0.045599448334722736,1
5652,Transporter-1,-2342,0.028003761208561597,1
5652,Transporter-2,-2671,0.045599448334722736,1
5653,Transporter-1,-2343,0.028003761208561597,1
5653,Transporter-2,-2672,0.045599448334722736,1
5654,Transporter-1,-2344,0.028003761208561597,1
5654,Transporter-2,-2673,0.045599448334722736,1
5655,Transporter-1,-2345,0.028003761208561597,1
5655,Transporter-2,-2674,0.045599448334722736,1
5656,Transporter-1,-2346,0.028003761208561597,1
5656,Transporter-2,-2675,0.045599448334722736,1
5657,Transporter-1,-2347,0.028003761208561597,1
5657,Transporter-2,-2575,0.038759531084514326,0
5658,Transporter-1,-2348,0.028003761208561597,1
5658,Transporter-2,-2575,0.038759531084514326,0
5659,Transporter-1,-2349,0.028003761208561597,1
5659,Transporter-2,-2575,0.038759531084514326,0
5660,Transporter-1,-2350,0.028003761208561597,1
5660,Transporter-2,-2575,0.038759531084514326,0
5661,Transporter-1,-2351,0.028003761208561597,1
5661,Transporter-2,-2575,0.038759531084514326,0
5662,Transporter-1,-2352,0.028003761208561597,1
5662,Transporter-2,-2575,0.038759531084514326,0
5663,Transporter-1,-2353,0.028003761208561597,1
5663,Transporter-2,-2575,0.038759531084514326,0
5664,Transporter-1,-2354,0.028003761208561597,1
5664,Transporter-2,-2575,0.038759531084514326,0
5665,Transporter-1,-2355,0.028003761208561597,1
5665,Transporter-2,-2575,0.038759531084514326,0
5666,Transporter-1,-2255,0.023803197027277356,0
5666,Transporter-2,-2575,0.038759531084514326,0
5667,Transporter-1,-2255,0.023803197027277356,0
5667,Transporter-2,-2575,0.038759531084514326,0
5668,Transporter-1,-2256,0.023803197027277356,1
5668,Transporter-2,-2575,0.038759531084514326,0
5669,Transporter-1,-2257,0.023803197027277356,1
5669,Transporter-2,-2575,0.038759531084514326,0
5670,Transporter-1,-2258,0.023803197027277356,1
5670,Transporter-2,-2575,0.038759531084514326,0
5671,Transporter-1,-2259,0.023803197027277356,1
5671,Transporter-2,-2575,0.038759531084514326,0
5672,Transporter-1,-2260,0.023803197027277356,1
5672,Transporter-2,-2575,0.038759531084514326,0
5673,Transporter-1,-2261,0.023803197027277356,1
5673,Transporter-2,-2575,0.038759531084514326,0
5674,Transporter-1,-2262,0.023803197027277356,1
5674,Transporter-2,-2575,0.038759531084514326,0
5675,Transporter-1,-2263,0.023803197027277356,1
5675,Transporter-2,-2575,0.038759531084514326,0
5676,Transporter-1,-2264,0.023803197027277356,1
5676,Transporter-2,-2575,0.038759531084514326,0
5677,Transporter-1,-2265,0.023803197027277356,1
5677,Transporter-2,-2575,0.038759531084514326,0
5678,Transporter-1,-2266,0.023803197027277356,1
5678,Transporter-2,-2575,0.038759531084514326,0
5679,Transporter-1,-2267,0.023803197027277356,1
5679,Transporter-2,-2576,0.038759531084514326,1
5680,Transporter-1,-2268,0.023803197027277356,1
5680,Transporter-2,-2577,0.038759531084514326,1
5681,Transporter-1,-2269,0.023803197027277356,1
5681,Transporter-2,-2578,0.038759531084514326,1
5682,Transporter-1,-2249,0.023803197027277356,1
5682,Transporter-2,-2579,0.038759531084514326,1
5683,Transporter-1,-2250,0.023803197027277356,1
5683,Transporter-2,-2580,0.038759531084514326,1
5684,Transporter-1,-2251,0.023803197027277356,1
5684,Transporter-2,-2581,0.038759531084514326,1
5685,Transporter-1,-2252,0.023803197027277356,1
5685,Transporter-2,-2582,0.038759531084514326,1
5686,Transporter-1,-2253,0.023803197027277356,1
5686,Transporter-2,-2583,0.038759531084514326,1
5687,Transporter-1,-2254,0.023803197027277356,1
5687,Transporter-2,-2584,0.038759531084514326,1
5688,Transporter-1,-2255,0.023803197027277356,1
5688,Transporter-2,-2585,0.038759531084514326,1
5689,Transporter-1,-2256,0.023803197027277356,1
5689,Transporter-2,-2565,0.038759531084514326,1
5690,Transporter-1,-2257,0.023803197027277356,1
5690,Transporter-2,-2566,0.038759531084514326,1
5691,Transporter-1,-2258,0.023803197027277356,1
5691,Transporter-2,-2567,0.038759531084514326,1
5692,Transporter-1,-2259,0.023803197027277356,1
5692,Transporter-2,-2568,0.038759531084514326,1
5693,Transporter-1,-2260,0.023803197027277356,1
5693,Transporter-2,-2569,0.038759531084514326,1
5694,Transporter-1,-2261,0.023803197027277356,1
5694,Transporter-2,-2570,0.038759531084514326,1
5695,Transporter-1,-2262,0.023803197027277356,1
5695,Transporter-2,-2571,0.038759531084514326,1
5696,Transporter-1,-2263,0.023803197027277356,1
5696,Transporter-2,-2572,0.038759531084514326,1
5697,Transporter-1,-2264,0.023803197027277356,1
5697,Transporter-2,-2573,0.038759531084514326,1
5698,Transporter-1,-2265,0.023803197027277356,1
5698,Transporter-2,-2574,0.038759531084514326,1
5699,Transporter-1,-2266,0.023803197027277356,1
5699,Transporter-2,-2474,0.032945601421837174,0
5700,Transporter-1,-2267,0.023803197027277356,1
5700,Transporter-2,-2474,0.032945601421837174,0
5701,Transporter-1,-2268,0.023803197027277356,1
5701,Transporter-2,-2474,0.032945601421837174,0
5702,Transporter-1,-2269,0.023803197027277356,1
5702,Transporter-2,-2474,0.032945601421837174,0
5703,Transporter-1,-2270,0.023803197027277356,1
5703,Transporter-2,-2474,0.032945601421837174,0
5704,Transporter-1,-2271,0.023803197027277356,1
5704,Transporter-2,-2474,0.032945601421837174,0
5705,Transporter-1,-2272,0.023803197027277356,1
5705,Transporter-2,-2474,0.032945601421837174,0
5706,Transporter-1,-2273,0.023803197027277356,1
5706,Transporter-2,-2474,0.032945601421837174,0
5707,Transporter-1,-2274,0.023803197027277356,1
5707,Transporter-2,-2474,0.032945601421837174,0
5708,Transporter-1,-2275,0.023803197027277356,1
5708,Transporter-2,-2474,0.032945601421837174,0
5709,Transporter-1,-2276,0.023803197027277356,1
5709,Transporter-2,-2474,0.032945601421837174,0
5710,Transporter-1,-2277,0.023803197027277356,1
5710,Transporter-2,-2474,0.032945601421837174,0
5711,Transporter-1,-2177,0.020232717473185752,0
5711,Transporter-2,-2474,0.032945601421837174,0
5712,Transporter-1,-2177,0.020232717473185752,0
5712,Transporter-2,-2474,0.032945601421837174,0
5713,Transporter-1,-2177,0.020232717473185752,0
5713,Transporter-2,-2474,0.032945601421837174,0
5714,Transporter-1,-2177,0.020232717473185752,0
5714,Transporter-2,-2474,0.032945601421837174,0
5715,Transporter-1,-2177,0.020232717473185752,0
5715,Transporter-2,-2474,0.032945601421837174,0
5716,Transporter-1,-2178,0.020232717473185752,1
5716,Transporter-2,-2474,0.032945601421837174,0
5717,Transporter-1,-2179,0.020232717473185752,1
5717,Transporter-2,-2474,0.032945601421837174,0
5718,Transporter-1,-2180,0.020232717473185752,1
5718,Transporter-2,-2474,0.032945601421837174,0
5719,Transporter-1,-2181,0.020232717473185752,1
5719,Transporter-2,-2475,0.032945601421837174,1
5720,Transporter-1,-2182,0.020232717473185752,1
5720,Transporter-2,-2476,0.032945601421837174,1
5721,Transporter-1,-2183,0.020232717473185752,1
5721,Transporter-2,-2477,0.032945601421837174,1
5722,Transporter-1,-2184,0.020232717473185752,1
5722,Transporter-2,-2478,0.032945601421837174,1
5723,Transporter-1,-2185,0.020232717473185752,1
5723,Transporter-2,-2479,0.032945601421837174,1
5724,Transporter-1,-2186,0.020232717473185752,1
5724,Transporter-2,-2480,0.032945601421837174,1
5725,Transporter-1,-2166,0.020232717473185752,1
5725,Transporter-2,-2481,0.032945601421837174,1
5726,Transporter-1,-2167,0.020232717473185752,1
5726,Transporter-2,-2482,0.032945601421837174,1
5727,Transporter-1,-2168,0.020232717473185752,1
5727,Transporter-2,-2483,0.032945601421837174,1
5728,Transporter-1,-2169,0.020232717473185752,1
5728,Transporter-2,-2484,0.032945601421837174,1
5729,Transporter-1,-2170,0.020232717473185752,1
5729,Transporter-2,-2485,0.032945601421837174,1
5730,Transporter-1,-2171,0.020232717473185752,1
5730,Transporter-2,-2486,0.032945601421837174,1
5731,Transporter-1,-2172,0.020232717473185752,1
5731,Transporter-2,-2487,0.032945601421837174,1
5732,Transporter-1,-2173,0.020232717473185752,1
5732,Transporter-2,-2488,0.032945601421837174,1
5733,Transporter-1,-2174,0.020232717473185752,1
5733,Transporter-2,-2489,0.032945601421837174,1
5734,Transporter-1,-2175,0.020232717473185752,1
5734,Transporter-2,-2490,0.032945601421837174,1
5735,Transporter-1,-2176,0.020232717473185752,1
5735,Transporter-2,-2491,0.032945601421837174,1
5736,Transporter-1,-2177,0.020232717473185752,1
5736,Transporter-2,-2492,0.032945601421837174,1
5737,Transporter-1,-2178,0.020232717473185752,1
5737,Transporter-2,-2472,0.032945601421837174,1
5738,Transporter-1,-2179,0.020232717473185752,1
5738,Transporter-2,-2473,0.032945601421837174,1
5739,Transporter-1,-2180,0.020232717473185752,1
5739,Transporter-2,-2474,0.032945601421837174,1
5740,Transporter-1,-2181,0.020232717473185752,1
5740,Transporter-2,-2475,0.032945601421837174,1
5741,Transporter-1,-2182,0.020232717473185752,1
5741,Transporter-2,-2476,0.032945601421837174,1
5742,Transporter-1,-2183,0.020232717473185752,1
5742,Transporter-2,-2477,0.032945601421837174,1
5743,Transporter-1,-2184,0.020232717473185752,1
5743,Transporter-2,-2478,0.032945601421837174,1
5744,Transporter-1,-2185,0.020232717473185752,1
5744,Transporter-2,-2479,0.032945601421837174,1
5745,Transporter-1,-2186,0.020232717473185752,1
5745,Transporter-2,-2480,0.032945601421837174,1
5746,Transporter-1,-2187,0.020232717473185752,1
5746,Transporter-2,-2481,0.032945601421837174,1
5747,Transporter-1,-2188,0.020232717473185752,1
5747,Transporter-2,-2482,0.032945601421837174,1
5748,Transporter-1,-2189,0.020232717473185752,1
5748,Transporter-2,-2483,0.032945601421837174,1
5749,Transporter-1,-2190,0.020232717473185752,1
5749,Transporter-2,-2484,0.032945601421837174,1
5750,Transporter-1,-2191,0.020232717473185752,1
5750,Transporter-2,-2485,0.032945601421837174,1
5751,Transporter-1,-2192,0.020232717473185752,1
5751,Transporter-2,-2486,0.032945601421837174,1
5752,Transporter-1,-2193,0.020232717473185752,1
5752,Transporter-2,-2487,0.032945601421837174,1
5753,Transporter-1,-2194,0.020232717473185752,1
5753,Transporter-2,-2488,0.032945601421837174,1
5754,Transporter-1,-2195,0.020232717473185752,1
5754,Transporter-2,-2489,0.032945601421837174,1
5755,Transporter-1,-2196,0.020232717473185752,1
5755,Transporter-2,-2490,0.032945601421837174,1
5756,Transporter-1,-2197,0.020232717473185752,1
5756,Transporter-2,-2491,0.032945601421837174,1
5757,Transporter-1,-2198,0.020232717473185752,1
5757,Transporter-2,-2492,0.032945601421837174,1
5758,Transporter-1,-2199,0.020232717473185752,1
5758,Transporter-2,-2493,0.032945601421837174,1
5759,Transporter-1,-2200,0.020232717473185752,1
5759,Transporter-2,-2393,0.028003761208561597,0
5760,Transporter-1,-2201,0.020232717473185752,1
5760,Transporter-2,-2393,0.028003761208561597,0
5761,Transporter-1,-2202,0.020232717473185752,1
5761,Transporter-2,-2393,0.028003761208561597,0
5762,Transporter-1,-2203,0.020232717473185752,1
5762,Transporter-2,-2393,0.028003761208561597,0
5763,Transporter-1,-2204,0.020232717473185752,1
5763,Transporter-2,-2393,0.028003761208561597,0
5764,Transporter-1,-2205,0.020232717473185752,1
5764,Transporter-2,-2393,0.028003761208561597,0
5765,Transporter-1,-2206,0.020232717473185752,1
5765,Transporter-2,-2393,0.028003761208561597,0
5766,Transporter-1,-2207,0.020232717473185752,1
5766,Transporter-2,-2393,0.028003761208561597,0
5767,Transporter-1,-2208,0.020232717473185752,1
5767,Transporter-2,-2393,0.028003761208561597,0
5768,Transporter-1,-2209,0.020232717473185752,1
5768,Transporter-2,-2393,0.028003761208561597,0
5769,Transporter-1,-2210,0.020232717473185752,1
5769,Transporter-2,-2393,0.028003761208561597,0
5770,Transporter-1,-2211,0.020232717473185752,1
5770,Transporter-2,-2393,0.028003761208561597,0
5771,Transporter-1,-2212,0.020232717473185752,1
5771,Transporter-2,-2393,0.028003761208561597,0
5772,Transporter-1,-2213,0.020232717473185752,1
5772,Transporter-2,-2393,0.028003761208561597,0
5773,Transporter-1,-2214,0.020232717473185752,1
5773,Transporter-2,-2393,0.028003761208561597,0
5774,Transporter-1,-2215,0.020232717473185752,1
5774,Transporter-2,-2393,0.028003761208561597,0
5775,Transporter-1,-2216,0.020232717473185752,1
5775,Transporter-2,-2393,0.028003761208561597,0
5776,Transporter-1,-2217,0.020232717473185752,1
5776,Transporter-2,-2393,0.028003761208561597,0
5777,Transporter-1,-2218,0.020232717473185752,1
5777,Transporter-2,-2393,0.028003761208561597,0
5778,Transporter-1,-2219,0.020232717473185752,1
5778,Transporter-2,-2393,0.028003761208561597,0
5779,Transporter-1,-2220,0.020232717473185752,1
5779,Transporter-2,-2394,0.028003761208561597,1
5780,Transporter-1,-2221,0.020232717473185752,1
5780,Transporter-2,-2395,0.028003761208561597,1
5781,Transporter-1,-2222,0.020232717473185752,1
5781,Transporter-2,-2396,0.028003761208561597,1
5782,Transporter-1,-2223,0.020232717473185752,1
5782,Transporter-2,-2397,0.028003761208561597,1
5783,Transporter-1,-2224,0.020232717473185752,1
5783,Transporter-2,-2398,0.028003761208561597,1
5784,Transporter-1,-2225,0.020232717473185752,1
5784,Transporter-2,-2399,0.028003761208561597,1
5785,Transporter-1,-2226,0.020232717473185752,1
5785,Transporter-2,-2400,0.028003761208561597,1
5786,Transporter-1,-2227,0.020232717473185752,1
5786,Transporter-2,-2401,0.028003761208561597,1
5787,Transporter-1,-2228,0.020232717473185752,1
5787,Transporter-2,-2402,0.028003761208561597,1
5788,Transporter-1,-2229,0.020232717473185752,1
5788,Transporter-2,-2403,0.028003761208561597,1
5789,Transporter-1,-2230,0.020232717473185752,1
5789,Transporter-2,-2404,0.028003761208561597,1
5790,Transporter-1,-2231,0.020232717473185752,1
5790,Transporter-2,-2405,0.028003761208561597,1
5791,Transporter-1,-2232,0.020232717473185752,1
5791,Transporter-2,-2406,0.028003761208561597,1
5792,Transporter-1,-2233,0.020232717473185752,1
5792,Transporter-2,-2407,0.028003761208561597,1
5793,Transporter-1,-2234,0.020232717473185752,1
5793,Transporter-2,-2408,0.028003761208561597,1
5794,Transporter-1,-2235,0.020232717473185752,1
5794,Transporter-2,-2388,0.028003761208561597,1
5795,Transporter-1,-2236,0.020232717473185752,1
5795,Transporter-2,-2389,0.028003761208561597,1
5796,Transporter-1,-2237,0.020232717473185752,1
5796,Transporter-2,-2390,0.028003761208561597,1
5797,Transporter-1,-2238,0.020232717473185752,1
5797,Transporter-2,-2391,0.028003761208561597,1
5798,Transporter-1,-2239,0.020232717473185752,1
5798,Transporter-2,-2392,0.028003761208561597,1
5799,Transporter-1,-2240,0.020232717473185752,1
5799,Transporter-2,-2393,0.028003761208561597,1
5800,Transporter-1,-2241,0.020232717473185752,1
5800,Transporter-2,-2394,0.028003761208561597,1
5801,Transporter-1,-2242,0.020232717473185752,1
5801,Transporter-2,-2395,0.028003761208561597,1
5802,Transporter-1,-2243,0.020232717473185752,1
5802,Transporter-2,-2295,0.023803197027277356,0
5803,Transporter-1,-2244,0.020232717473185752,1
5803,Transporter-2,-2295,0.023803197027277356,0
5804,Transporter-1,-2245,0.020232717473185752,1
5804,Transporter-2,-2295,0.023803197027277356,0
5805,Transporter-1,-2246,0.020232717473185752,1
5805,Transporter-2,-2295,0.023803197027277356,0
5806,Transporter-1,-2247,0.020232717473185752,1
5806,Transporter-2,-2295,0.023803197027277356,0
5807,Transporter-1,-2248,0.020232717473185752,1
5807,Transporter-2,-2295,0.023803197027277356,0
5808,Transporter-1,-2249,0.020232717473185752,1
5808,Transporter-2,-2295,0.023803197027277356,0
5809,Transporter-1,-2250,0.020232717473185752,1
5809,Transporter-2,-2295,0.023803197027277356,0
5810,Transporter-1,-2251,0.020232717473185752,1
5810,Transporter-2,-2295,0.023803197027277356,0
5811,Transporter-1,-2252,0.020232717473185752,1
5811,Transporter-2,-2295,0.023803197027277356,0
5812,Transporter-1,-2253,0.020232717473185752,1
5812,Transporter-2,-2295,0.023803197027277356,0
5813,Transporter-1,-2254,0.020232717473185752,1
5813,Transporter-2,-2295,0.023803197027277356,0
5814,Transporter-1,-2255,0.020232717473185752,1
5814,Transporter-2,-2295,0.023803197027277356,0
5815,Transporter-1,-2256,0.020232717473185752,1
5815,Transporter-2,-2295,0.023803197027277356,0
5816,Transporter-1,-2257,0.020232717473185752,1
5816,Transporter-2,-2295,0.023803197027277356,0
5817,Transporter-1,-2258,0.020232717473185752,1
5817,Transporter-2,-2295,0.023803197027277356,0
5818,Transporter-1,-2259,0.020232717473185752,1
5818,Transporter-2,-2295,0.023803197027277356,0
5819,Transporter-1,-2260,0.020232717473185752,1
5819,Transporter-2,-2295,0.023803197027277356,0
5820,Transporter-1,-2261,0.020232717473185752,1
5820,Transporter-2,-2295,0.023803197027277356,0
5821,Transporter-1,-2262,0.020232717473185752,1
5821,Transporter-2,-2295,0.023803197027277356,0
5822,Transporter-1,-2162,0.01719780985220789,0
5822,Transporter-2,-2295,0.023803197027277356,0
5823,Transporter-1,-2162,0.01719780985220789,0
5823,Transporter-2,-2295,0.023803197027277356,0
5824,Transporter-1,-2162,0.01719780985220789,0
5824,Transporter-2,-2295,0.023803197027277356,0
5825,Transporter-1,-2162,0.01719780985220789,0
5825,Transporter-2,-2295,0.023803197027277356,0
5826,Transporter-1,-2162,0.01719780985220789,0
5826,Transporter-2,-2295,0.023803197027277356,0
5827,Transporter-1,-2162,0.01719780985220789,0
5827,Transporter-2,-2295,0.023803197027277356,0
5828,Transporter-1,-2162,0.01719780985220789,0
5828,Transporter-2,-2295,0.023803197027277356,0
5829,Transporter-1,-2162,0.01719780985220789,0
5829,Transporter-2,-2295,0.023803197027277356,0
5830,Transporter-1,-2162,0.01719780985220789,0
5830,Transporter-2,-2295,0.023803197027277356,0
5831,Transporter-1,-2162,0.01719780985220789,0
5831,Transporter-2,-2295,0.023803197027277356,0
5832,Transporter-1,-2162,0.01719780985220789,0
5832,Transporter-2,-2295,0.023803197027277356,0
5833,Transporter-1,-2162,0.01719780985220789,0
5833,Transporter-2,-2295,0.023803197027277356,0
5834,Transporter-1,-2162,0.01719780985220789,0
5834,Transporter-2,-2295,0.023803197027277356,0
5835,Transporter-1,-2162,0.01719780985220789,0
5835,Transporter-2,-2295,0.023803197027277356,0
5836,Transporter-1,-2162,0.01719780985220789,0
5836,Transporter-2,-2295,0.023803197027277356,0
5837,Transporter-1,-2162,0.01719780985220789,0
5837,Transporter-2,-2295,0.023803197027277356,0
5838,Transporter-1,-2162,0.01719780985220789,0
5838,Transporter-2,-2295,0.023803197027277356,0
5839,Transporter-1,-2162,0.01719780985220789,0
5839,Transporter-2,-2295,0.023803197027277356,0
5840,Transporter-1,-2162,0.01719780985220789,0
5840,Transporter-2,-2295,0.023803197027277356,0
5841,Transporter-1,-2162,0.01719780985220789,0
5841,Transporter-2,-2295,0.023803197027277356,0
5842,Transporter-1,-2162,0.01719780985220789,0
5842,Transporter-2,-2295,0.023803197027277356,0
5843,Transporter-1,-2162,0.01719780985220789,0
5843,Transporter-2,-2295,0.023803197027277356,0
5844,Transporter-1,-2162,0.01719780985220789,0
5844,Transporter-2,-2295,0.023803197027277356,0
5845,Transporter-1,-2162,0.01719780985220789,0
5845,Transporter-2,-2295,0.023803197027277356,0
5846,Transporter-1,-2162,0.01719780985220789,0
5846,Transporter-2,-2295,0.023803197027277356,0
5847,Transporter-1,-2162,0.01719780985220789,0
5847,Transporter-2,-2295,0.023803197027277356,0
5848,Transporter-1,-2162,0.01719780985220789,0
5848,Transporter-2,-2295,0.023803197027277356,0
5849,Transporter-1,-2162,0.01719780985220789,0
5849,Transporter-2,-2295,0.023803197027277356,0
5850,Transporter-1,-2162,0.01719780985220789,0
5850,Transporter-2,-2295,0.023803197027277356,0
5851,Transporter-1,-2163,0.01719780985220789,1
5851,Transporter-2,-2295,0.023803197027277356,0
5852,Transporter-1,-2164,0.01719780985220789,1
5852,Transporter-2,-2295,0.023803197027277356,0
5853,Transporter-1,-2165,0.01719780985220789,1
5853,Transporter-2,-2295,0.023803197027277356,0
5854,Transporter-1,-2166,0.01719780985220789,1
5854,Transporter-2,-2295,0.023803197027277356,0
5855,Transporter-1,-2167,0.01719780985220789,1
5855,Transporter-2,-2295,0.023803197027277356,0
5856,Transporter-1,-2168,0.01719780985220789,1
5856,Transporter-2,-2295,0.023803197027277356,0
5857,Transporter-1,-2169,0.01719780985220789,1
5857,Transporter-2,-2295,0.023803197027277356,0
5858,Transporter-1,-2170,0.01719780985220789,1
5858,Transporter-2,-2295,0.023803197027277356,0
5859,Transporter-1,-2171,0.01719780985220789,1
5859,Transporter-2,-2295,0.023803197027277356,0
5860,Transporter-1,-2172,0.01719780985220789,1
5860,Transporter-2,-2295,0.023803197027277356,0
5861,Transporter-1,-2173,0.01719780985220789,1
5861,Transporter-2,-2295,0.023803197027277356,0
5862,Transporter-1,-2174,0.01719780985220789,1
5862,Transporter-2,-2295,0.023803197027277356,0
5863,Transporter-1,-2175,0.01719780985220789,1
5863,Transporter-2,-2295,0.023803197027277356,0
5864,Transporter-1,-2176,0.01719780985220789,1
5864,Transporter-2,-2295,0.023803197027277356,0
5865,Transporter-1,-2177,0.01719780985220789,1
5865,Transporter-2,-2295,0.023803197027277356,0
5866,Transporter-1,-2178,0.01719780985220789,1
5866,Transporter-2,-2295,0.023803197027277356,0
5867,Transporter-1,-2158,0.01719780985220789,1
5867,Transporter-2,-2295,0.023803197027277356,0
5868,Transporter-1,-2159,0.01719780985220789,1
5868,Transporter-2,-2295,0.023803197027277356,0
5869,Transporter-1,-2160,0.01719780985220789,1
5869,Transporter-2,-2295,0.023803197027277356,0
5870,Transporter-1,-2161,0.01719780985220789,1
5870,Transporter-2,-2295,0.023803197027277356,0
5871,Transporter-1,-2162,0.01719780985220789,1
5871,Transporter-2,-2295,0.023803197027277356,0
5872,Transporter-1,-2163,0.01719780985220789,1
5872,Transporter-2,-2295,0.023803197027277356,0
5873,Transporter-1,-2164,0.01719780985220789,1
5873,Transporter-2,-2295,0.023803197027277356,0
5874,Transporter-1,-2165,0.01719780985220789,1
5874,Transporter-2,-2295,0.023803197027277356,0
5875,Transporter-1,-2166,0.01719780985220789,1
5875,Transporter-2,-2295,0.023803197027277356,0
5876,Transporter-1,-2066,0.014618138374376706,0
5876,Transporter-2,-2295,0.023803197027277356,0
5877,Transporter-1,-2066,0.014618138374376706,0
5877,Transporter-2,-2295,0.023803197027277356,0
